0.454270001,0.43801555,0.465880844,0.482876196,0.49641841,0.516276336,0.524791085,0.51518518,0.50266581,0.520315524,0.549787014,0.561472252,0.56612941,0.571511294,0.580253713,0.585755417,0.576422526,0.566151441,0.564935481,0.555485031,0.536466805,0.534934884,0.54147537,0.549285272,0.553395683,0.568170727,0.589940192,0.607720284,0.619739861,0.628520377,0.625538962,0.615247872,0.608985577,0.600872426,0.577606494,0.556935236,0.532504504,0.499401932,0.46976733,0.442338821,0.412911244,0.396264166,0.387084839,0.361842324,0.334293329,0.314436448,0.265766823,0.211953902,0.176081246,0.126099185
0.395796798,0.42382753,0.418781242,0.40585662,0.396389167,0.409770296,0.409954931,0.416280504,0.434051421,0.447341392,0.456132665,0.463749999,0.472955229,0.484249174,0.497640022,0.519578686,0.54368289,0.562597928,0.5723849,0.57530476,0.574815802,0.572198279,0.569881825,0.569405092,0.570764228,0.572702038,0.574493919,0.582621317,0.596279721,0.608130363,0.611626671,0.606427482,0.597170705,0.591898028,0.586573593,0.571630767,0.543731231,0.507631451,0.470608268,0.431434865,0.38682909,0.343913691,0.314841197,0.290863386,0.257643587,0.215491452,0.173581274,0.145046143,0.118463479,0.091660374
0.295355521,0.317852812,0.326272735,0.342702251,0.372167954,0.400200663,0.433838665,0.459337137,0.465862729,0.455706441,0.454290175,0.472270961,0.493364311,0.507896602,0.524881602,0.54825012,0.568643593,0.576202764,0.56938196,0.560440438,0.552097645,0.536262654,0.514195939,0.499387893,0.495112892,0.500708542,0.512144383,0.522061038,0.527525239,0.522329482,0.511435636,0.506164595,0.499015043,0.490731997,0.487790579,0.485100945,0.473222531,0.448692316,0.423632293,0.40070075,0.378392774,0.355899371,0.334585863,0.302883232,0.263496152,0.235637016,0.214179621,0.180538516,0.141868148,0.107696415
0.451927746,0.47554265,0.485185423,0.483043504,0.46922197,0.453543512,0.448412987,0.459082049,0.466671247,0.45547477,0.433299728,0.430000185,0.4617913,0.509468234,0.541200726,0.537999473,0.500822651,0.452387407,0.425973569,0.434475372,0.460528195,0.482616802,0.501526768,0.530006932,0.563364255,0.593150618,0.618480737,0.629999044,0.62154646,0.606504479,0.593474205,0.587098275,0.585163296,0.601010367,0.620500008,0.622273744,0.6085917,0.58964499,0.556665552,0.497534516,0.455854246,0.448504158,0.422802839,0.39516517,0.390751704,0.376361703,0.311964743,0.220199134,0.148275535,0.10402271
0.472381424,0.529067928,0.549528516,0.520574744,0.476090996,0.441324631,0.416034093,0.422586613,0.451548792,0.472915372,0.465901121,0.455820243,0.464835253,0.477521153,0.499456013,0.545069063,0.59936556,0.629445807,0.629704379,0.616858252,0.603709729,0.598909023,0.608622565,0.620959581,0.624029722,0.612620377,0.594995416,0.564941637,0.52869539,0.50556875,0.509965001,0.539938933,0.570864614,0.59325222,0.60042278,0.590859697,0.573122573,0.558132096,0.537719709,0.508391447,0.472168565,0.42610328,0.388571634,0.368723262,0.344547716,0.32119682,0.290786014,0.250305118,0.209205895,0.164190982
0.359554064,0.404733232,0.4194371,0.414987263,0.432519029,0.446514336,0.439949075,0.41349996,0.389883338,0.380543688,0.380401664,0.389385851,0.411787312,0.437170777,0.460838267,0.47468413,0.478262686,0.475210815,0.457793506,0.431668182,0.415965267,0.405485266,0.395868324,0.407142652,0.429502949,0.459237458,0.4879905,0.502442155,0.502745512,0.50276578,0.499937762,0.48995892,0.479219429,0.481600939,0.474375833,0.462283972,0.453610778,0.458256532,0.481802176,0.497434037,0.485851013,0.464184685,0.454414462,0.426556398,0.39303899,0.365720382,0.343574315,0.290301269,0.238462277,0.151261968
0.377170938,0.41794516,0.439395955,0.433451602,0.435557343,0.42644919,0.455716415,0.511558031,0.540579473,0.519137875,0.477466399,0.46327543,0.46960041,0.49916379,0.535046238,0.55050909,0.556121035,0.555647233,0.560494593,0.569081951,0.579907769,0.601294353,0.598503157,0.577763551,0.558448524,0.556725577,0.550044709,0.543746467,0.536688939,0.536596394,0.531728234,0.533799348,0.549596359,0.558060247,0.558086977,0.549616327,0.52488473,0.480479697,0.425818344,0.392747264,0.359723075,0.349467768,0.364710884,0.362984156,0.333650343,0.302184483,0.275747667,0.240101471,0.178036311,0.121068956
0.354691619,0.412288505,0.429792578,0.40470142,0.38628186,0.377040198,0.372938354,0.370153786,0.382116062,0.401157478,0.403475652,0.399300805,0.411586538,0.434264106,0.451674895,0.458953036,0.46587886,0.478974327,0.496805962,0.508065655,0.510021493,0.51380906,0.525928899,0.545414435,0.563715908,0.566855171,0.561920011,0.549361842,0.531361087,0.516422685,0.511037092,0.510306666,0.495402029,0.480709138,0.475094798,0.492136722,0.516621548,0.528452038,0.521376938,0.492279238,0.476749501,0.476151696,0.471914635,0.45655117,0.422181776,0.370872662,0.291979769,0.248817978,0.193486346,0.130084298
0.380916929,0.38582906,0.409234978,0.43436707,0.441157333,0.449318681,0.474360299,0.498056949,0.507183455,0.512670589,0.520601136,0.533321966,0.549166591,0.563073112,0.56778197,0.572258075,0.576693818,0.574928839,0.568612144,0.561778062,0.560652944,0.569574575,0.580594941,0.583457628,0.583298193,0.587608789,0.59081076,0.597218032,0.609712398,0.621088438,0.634508732,0.644484161,0.637972798,0.62081675,0.603581904,0.585109968,0.568588343,0.553920058,0.533427448,0.503362096,0.464017834,0.428933009,0.397690641,0.363561257,0.324204895,0.285531192,0.259251378,0.240985005,0.224290484,0.193709733
0.399642333,0.412863887,0.410670544,0.395398903,0.391430922,0.414167168,0.452332243,0.476884492,0.475222136,0.459059302,0.452642803,0.467506408,0.497204115,0.529549973,0.553321531,0.562977188,0.560819686,0.556390804,0.558755685,0.56488421,0.566234501,0.559542024,0.548968362,0.537257712,0.522715828,0.506425976,0.496150323,0.495439154,0.503452593,0.51877833,0.535777464,0.547248601,0.55668095,0.566747513,0.571087716,0.55893977,0.541071001,0.529822091,0.515047886,0.498293032,0.478840342,0.449595281,0.422830855,0.391530078,0.357207522,0.319052325,0.281114616,0.245490113,0.209307712,0.156818198
